Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-400351079,Completed-Closed,Per,2012-02-20 16:46:22.000,Variant 3,3,Org line C,Sweden,se,G37 2nd,,Completed,Low,PROD415,Closed
1-402212071,Accepted-In Progress,Helene,2010-09-16 17:54:07.000,Variant 2,2,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD412,In Progress
1-402212071,Accepted-Wait,Helene,2010-12-29 20:51:28.000,Variant 2,2,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD412,Wait
1-402212071,Completed-Closed,Helene,2012-01-17 00:19:15.000,Variant 2,2,Org line G4,Sweden,se,S30 2nd,,Completed,Medium,PROD412,Closed
1-402328919,Accepted-In Progress,Tomas,2010-09-17 00:09:32.000,Variant 1,1,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Low,PROD753,In Progress
1-402328919,Completed-Closed,Tomas,2012-05-29 18:02:02.000,Variant 1,1,Org line A2,Sweden,cn,M1 2nd,A2_2,Completed,Low,PROD753,Closed
1-404005175,Accepted-In Progress,Per,2010-09-24 00:02:09.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD304,In Progress
1-404005175,Accepted-Wait,Per,2010-12-05 22:58:02.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD304,Wait
1-404005175,Completed-Closed,Per,2012-01-26 21:36:11.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD304,Closed
1-404084309,Accepted-In Progress,Per,2010-09-24 03:28:12.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-404084309,Accepted-Wait,Per,2011-01-15 00:24:47.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,Wait
1-404084309,Accepted-Wait,Per,2012-03-01 01:02:37.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,Wait
1-404084309,Completed-Closed,Per,2012-03-01 01:02:38.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-406852699,Accepted-In Progress,Daniel,2010-10-05 23:09:09.000,Variant 3,3,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress
1-406852699,Accepted-In Progress,Daniel,2012-04-12 00:11:01.000,Variant 3,3,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress
1-406852699,Completed-Closed,Daniel,2012-04-12 00:11:18.000,Variant 3,3,Org line A2,Sweden,se,M3 2nd,A2_3,Completed,Major,PROD655,Closed
1-407517548,Accepted-In Progress,Michael,2010-10-08 00:09:55.000,Variant 3,3,Org line C,USA,us,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress
1-407517548,Accepted-In Progress,Michael,2011-10-13 02:19:01.000,Variant 3,3,Org line C,USA,us,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress
1-407517548,Completed-Closed,Michael,2012-01-12 02:45:59.000,Variant 3,3,Org line C,USA,us,G88 2nd,E_4,Completed,Medium,PROD793,Closed
1-409309026,Accepted-In Progress,Carrie,2010-10-15 02:14:01.000,Variant 3,3,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-409309026,Accepted-In Progress,Carrie,2012-03-13 17:44:51.000,Variant 3,3,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-409309026,Completed-Closed,Carrie,2012-03-13 17:46:12.000,Variant 3,3,Org line A2,China,cn,M1 2nd,A2_2,Completed,Medium,PROD753,Closed
1-413276708,Accepted-In Progress,Rune,2010-10-25 23:50:49.000,Variant 2,2,Org line A2,Sweden,us,L23 3rd,A2_4,Accepted,Medium,PROD521,In Progress
1-413276708,Accepted-Wait,Rune,2010-10-26 00:10:53.000,Variant 2,2,Org line A2,Sweden,us,L23 3rd,A2_4,Accepted,Medium,PROD521,Wait
1-413276708,Completed-Closed,Rune,2012-05-15 23:57:14.000,Variant 2,2,Org line A2,Sweden,us,L23 3rd,A2_4,Completed,Medium,PROD521,Closed
1-413665008,Accepted-In Progress,Tomas,2010-10-26 17:44:34.000,Variant 1,1,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,High,PROD753,In Progress
1-413665008,Completed-Closed,Tomas,2012-05-29 17:54:46.000,Variant 1,1,Org line A2,Sweden,cn,M1 2nd,A2_2,Completed,High,PROD753,Closed
1-416247009,Accepted-In Progress,Jonas,2010-11-03 20:35:57.000,Variant 4,4,Org line V2,Sweden,se,T4 2nd,,Accepted,Medium,PROD63,In Progress
1-416247009,Accepted-Wait,Jonas,2011-03-01 23:59:00.000,Variant 4,4,Org line V2,Sweden,se,T4 2nd,,Accepted,Medium,PROD63,Wait
1-416247009,Accepted-In Progress,Jonas,2011-09-30 19:38:50.000,Variant 4,4,Org line V2,Sweden,se,T4 2nd,,Accepted,Medium,PROD63,In Progress
1-416247009,Completed-Closed,Jonas,2012-03-19 21:44:32.000,Variant 4,4,Org line V2,Sweden,se,T4 2nd,,Completed,Medium,PROD63,Closed
1-419614582,Accepted-In Progress,Suresh,2010-11-12 18:25:20.000,Variant 3,3,Org line G4,Sweden,se,G51 2nd,,Accepted,Low,PROD54,In Progress
1-419614582,Accepted-In Progress,Suresh,2012-01-26 23:43:48.000,Variant 3,3,Org line G4,Sweden,se,G51 2nd,,Accepted,Low,PROD54,In Progress
1-419614582,Completed-Closed,Suresh,2012-01-26 23:43:50.000,Variant 3,3,Org line G4,Sweden,se,G51 2nd,,Completed,Low,PROD54,Closed
1-419783741,Accepted-Assigned,Veeraraghavendra,2010-11-12 23:35:33.000,Variant 8,8,Org line G4,Sweden,se,G51 2nd,,Accepted,Medium,PROD405,Assigned
1-419783741,Accepted-In Progress,Vipin,2012-02-01 22:46:41.000,Variant 8,8,Org line G4,INDIA,se,G51 2nd,,Accepted,Medium,PROD405,In Progress
1-419783741,Completed-Closed,Vipin,2012-02-01 22:47:55.000,Variant 8,8,Org line G4,INDIA,se,G51 2nd,,Completed,Medium,PROD405,Closed
1-419783822,Accepted-Assigned,Veeraraghavendra,2010-11-12 23:39:24.000,Variant 8,8,Org line G4,Sweden,se,G51 2nd,,Accepted,Medium,PROD405,Assigned
1-419783822,Accepted-In Progress,Vipin,2012-02-01 22:48:38.000,Variant 8,8,Org line G4,INDIA,se,G51 2nd,,Accepted,Medium,PROD405,In Progress
1-419783822,Completed-Closed,Vipin,2012-02-01 22:49:29.000,Variant 8,8,Org line G4,INDIA,se,G51 2nd,,Completed,Medium,PROD405,Closed
1-422390390,Accepted-In Progress,Carrie,2010-11-20 00:59:24.000,Variant 3,3,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-422390390,Accepted-In Progress,Carrie,2012-03-13 19:27:01.000,Variant 3,3,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-422390390,Completed-Closed,Carrie,2012-03-13 19:28:33.000,Variant 3,3,Org line A2,China,cn,M1 2nd,A2_2,Completed,Medium,PROD753,Closed
1-423484126,Accepted-In Progress,Per,2010-11-24 18:32:16.000,Variant 1,1,Org line C,Sweden,se,G37 2nd,,Accepted,Medium,PROD415,In Progress
1-423484126,Completed-Closed,Per,2012-02-29 21:26:20.000,Variant 1,1,Org line C,Sweden,se,G37 2nd,,Completed,Medium,PROD415,Closed
1-423724447,Accepted-In Progress,Helene,2010-11-24 21:16:46.000,Variant 1,1,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD409,In Progress
1-423724447,Completed-Closed,Helene,2012-01-17 00:46:01.000,Variant 1,1,Org line G4,Sweden,se,S30 2nd,,Completed,Medium,PROD409,Closed
1-424243405,Accepted-In Progress,Eric,2010-11-25 21:04:35.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-424243405,Accepted-Wait,Eric,2011-05-04 15:54:58.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-424243405,Completed-Closed,Eric,2012-02-15 06:35:03.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-427614010,Accepted-In Progress,Nicolas,2010-12-07 04:40:24.000,Variant 1,1,Org line C,France,be,G64 2nd,E_3,Accepted,Major,PROD436,In Progress
1-427614010,Completed-Closed,Nicolas,2012-03-19 23:59:13.000,Variant 1,1,Org line C,France,be,G64 2nd,E_3,Completed,Major,PROD436,Closed
1-427955007,Accepted-In Progress,Roland,2010-12-07 23:54:36.000,Variant 22,22,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-427955007,Accepted-Wait,Roland,2011-01-18 20:29:26.000,Variant 22,22,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-427955007,Accepted-In Progress,Roland,2011-01-26 17:18:18.000,Variant 22,22,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-427955007,Accepted-Wait,Roland,2011-04-28 16:16:03.000,Variant 22,22,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-427955007,Completed-Closed,Roland,2012-01-26 20:17:59.000,Variant 22,22,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-430793848,Accepted-In Progress,Tord,2010-12-16 18:58:03.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Accepted,Medium,PROD108,In Progress
1-430793848,Completed-Closed,Tord,2012-01-24 23:31:49.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Completed,Medium,PROD108,Closed
1-430836105,Accepted-In Progress,Abhinav,2010-12-16 20:41:54.000,Variant 2,2,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-430836105,Accepted-Wait,Abhinav,2010-12-16 20:42:33.000,Variant 2,2,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,Wait
1-430836105,Completed-Closed,Abhinav,2012-01-06 19:57:49.000,Variant 2,2,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,High,PROD337,Closed
1-430880486,Accepted-In Progress,Katarina,2010-12-16 21:25:48.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-430880486,Accepted-Wait,Katarina,2011-03-22 02:41:52.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-430880486,Completed-Closed,Katarina,2012-03-01 00:08:04.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-434892089,Accepted-In Progress,Fredrik,2011-01-03 21:43:54.000,Variant 31,31,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Medium,PROD368,In Progress
1-434892089,Accepted-Wait,Fredrik,2011-01-03 21:48:45.000,Variant 31,31,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Medium,PROD368,Wait
1-434892089,Accepted-In Progress,Fredrik,2011-06-27 20:02:42.000,Variant 31,31,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Medium,PROD368,In Progress
1-434892089,Accepted-Wait,Fredrik,2011-06-27 20:02:59.000,Variant 31,31,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Medium,PROD368,Wait
1-434892089,Accepted-Wait,Fredrik,2011-06-27 20:04:53.000,Variant 31,31,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Medium,PROD368,Wait
1-434892089,Completed-Closed,Fredrik,2012-01-12 23:01:37.000,Variant 31,31,Org line A2,Sweden,se,S35 2nd,A2_3,Completed,Medium,PROD368,Closed
1-437141508,Accepted-In Progress,Fredrik,2011-01-11 04:31:33.000,Variant 1,1,Org line C,Sweden,se,G91 3rd,C_3,Accepted,High,PROD219,In Progress
1-437141508,Completed-Closed,Fredrik,2012-05-23 01:36:56.000,Variant 1,1,Org line C,Sweden,se,G91 3rd,C_3,Completed,High,PROD219,Closed
1-438526021,Accepted-In Progress,Eric,2011-01-13 02:29:25.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-438526021,Accepted-Wait,Eric,2011-05-04 15:50:36.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-438526021,Completed-Closed,Eric,2012-01-09 19:46:26.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-438897551,Accepted-In Progress,Agneta,2011-01-13 19:31:34.000,Variant 1,1,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Medium,PROD831,In Progress
1-438897551,Completed-Closed,Agneta,2012-01-10 21:54:45.000,Variant 1,1,Org line A2,Sweden,se,U6 2nd,A2_3,Completed,Medium,PROD831,Closed
1-439833168,Accepted-In Progress,Per,2011-01-14 22:40:28.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-439833168,Accepted-Wait,Per,2011-01-15 00:24:33.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,Wait
1-439833168,Completed-Closed,Per,2012-03-01 00:57:57.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-439863114,Accepted-In Progress,Eric,2011-01-14 23:09:54.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-439863114,Accepted-Wait,Eric,2011-05-04 15:57:15.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,Wait
1-439863114,Completed-Closed,Eric,2012-01-09 20:00:57.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-440576028,Accepted-In Progress,Virginie,2011-01-17 20:42:41.000,Variant 1,1,Org line C,France,fr,V42 2nd,V3_3,Accepted,High,PROD157,In Progress
1-440576028,Completed-Closed,Virginie,2012-01-07 03:18:18.000,Variant 1,1,Org line C,France,fr,V42 2nd,V3_3,Completed,High,PROD157,Closed
1-443175071,Accepted-In Progress,Katarina,2011-01-21 02:48:05.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-443175071,Accepted-Wait,Katarina,2011-03-22 03:00:18.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-443175071,Completed-Closed,Katarina,2012-03-19 17:48:42.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-448698916,Accepted-In Progress,Ann,2011-01-24 20:14:16.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD80,In Progress
1-448698916,Accepted-Wait,Ann,2011-12-16 20:01:22.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD80,Wait
1-448698916,Completed-Closed,Ann,2012-03-30 21:52:49.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Medium,PROD80,Closed
1-457173714,Accepted-In Progress,Ann,2011-01-27 19:06:28.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD750,In Progress
1-457173714,Accepted-Wait,Ann,2011-12-16 20:01:05.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Medium,PROD750,Wait
1-457173714,Completed-Closed,Ann,2012-05-28 18:04:01.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Medium,PROD750,Closed
1-479002951,Accepted-In Progress,Per,2011-02-04 23:51:41.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,In Progress
1-479002951,Accepted-Wait,Per,2011-03-13 22:41:06.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,Wait
1-479002951,Completed-Closed,Per,2012-02-29 23:57:21.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD374,Closed
1-489198755,Accepted-In Progress,Katarina,2011-02-09 01:40:53.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-489198755,Accepted-Wait,Katarina,2011-03-22 02:56:55.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-489198755,Completed-Closed,Katarina,2012-02-15 02:15:26.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-494629702,Accepted-In Progress,Linda,2011-02-10 17:39:38.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Low,PROD829,In Progress
1-494629702,Accepted-In Progress,Linda,2012-02-09 00:09:15.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Low,PROD829,In Progress
1-494629702,Completed-Closed,Linda,2012-02-09 00:11:05.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Completed,Low,PROD829,Closed
1-495101458,Accepted-In Progress,Gustav,2011-02-11 00:52:20.000,Variant 3,3,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD412,In Progress
1-495101458,Accepted-In Progress,Gustav,2012-02-22 00:59:33.000,Variant 3,3,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD412,In Progress
1-495101458,Completed-Closed,Gustav,2012-02-22 00:59:35.000,Variant 3,3,Org line G4,Sweden,se,S30 2nd,,Completed,Medium,PROD412,Closed
1-498002861,Accepted-In Progress,Maria,2011-02-16 23:06:35.000,Variant 2,2,Org line A2,POLAND,pl,W8 2nd,A2_2,Accepted,Medium,PROD703,In Progress
1-498002861,Accepted-Wait,Maria,2011-10-28 01:28:55.000,Variant 2,2,Org line A2,POLAND,pl,W8 2nd,A2_2,Accepted,Medium,PROD703,Wait
1-498002861,Completed-Closed,Maria,2012-04-18 17:16:11.000,Variant 2,2,Org line A2,POLAND,pl,W8 2nd,A2_2,Completed,Medium,PROD703,Closed
1-500427383,Accepted-In Progress,Daniel Alf,2011-02-21 19:08:30.000,Variant 2,2,Org line A2,Sweden,us,L23 3rd,A2_4,Accepted,Low,PROD546,In Progress
1-500427383,Accepted-Wait,Daniel Alf,2011-12-07 23:56:32.000,Variant 2,2,Org line A2,Sweden,us,L23 3rd,A2_4,Accepted,Low,PROD546,Wait
1-500427383,Completed-Closed,Daniel Alf,2012-01-02 23:01:52.000,Variant 2,2,Org line A2,Sweden,us,L23 3rd,A2_4,Completed,Low,PROD546,Closed
1-501969547,Accepted-In Progress,Somil,2011-02-23 00:40:55.000,Variant 1,1,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-501969547,Completed-Closed,Somil,2012-01-06 20:30:53.000,Variant 1,1,Org line A2,Sweden,in,L50 3rd,D_1,Completed,Medium,PROD611,Closed
1-502353485,Accepted-In Progress,Eric,2011-02-23 19:47:42.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,In Progress
1-502353485,Accepted-Wait,Eric,2011-05-04 15:48:17.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,Wait
1-502353485,Completed-Closed,Eric,2012-03-07 21:58:01.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD374,Closed
1-502697671,Accepted-In Progress,Reine,2011-02-24 01:05:15.000,Variant 7,7,Org line G4,Sweden,se,S28 2nd,,Accepted,Low,PROD633,In Progress
1-502697671,Accepted-In Progress,Reine,2011-02-27 21:41:47.000,Variant 7,7,Org line G4,Sweden,se,S28 2nd,,Accepted,Low,PROD633,In Progress
1-502697671,Accepted-Wait,Reine,2011-12-09 01:15:33.000,Variant 7,7,Org line G4,Sweden,se,S28 2nd,,Accepted,Low,PROD633,Wait
1-502697671,Completed-Closed,Reine,2012-02-02 02:16:29.000,Variant 7,7,Org line G4,Sweden,se,S28 2nd,,Completed,Low,PROD633,Closed
1-504048859,Accepted-In Progress,Eric,2011-02-26 04:31:03.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-504048859,Accepted-Wait,Eric,2011-05-04 15:51:13.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-504048859,Accepted-Wait,Eric,2012-01-09 19:50:17.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-504048859,Completed-Closed,Eric,2012-01-09 19:50:18.000,Variant 11,11,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-504498907,Accepted-In Progress,Somil,2011-03-01 00:34:04.000,Variant 1,1,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-504498907,Completed-Closed,Somil,2012-01-03 23:15:32.000,Variant 1,1,Org line A2,Sweden,in,L50 3rd,D_1,Completed,Medium,PROD611,Closed
1-505194002,Accepted-In Progress,Veronique,2011-03-03 00:47:25.000,Variant 1,1,Org line A2,France,fr,V5 3rd,A2_5,Accepted,High,PROD230,In Progress
1-505194002,Completed-Closed,Veronique,2012-01-12 21:12:55.000,Variant 1,1,Org line A2,France,fr,V5 3rd,A2_5,Completed,High,PROD230,Closed
1-505194015,Accepted-In Progress,Veronique,2011-03-03 00:48:00.000,Variant 1,1,Org line A2,France,fr,V5 3rd,A2_5,Accepted,High,PROD230,In Progress
1-505194015,Completed-Closed,Veronique,2012-01-12 21:13:58.000,Variant 1,1,Org line A2,France,fr,V5 3rd,A2_5,Completed,High,PROD230,Closed
1-506092586,Accepted-In Progress,Per,2011-03-07 22:06:20.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,In Progress
1-506092586,Completed-Closed,Per,2012-01-26 20:55:15.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD374,Closed
1-506108491,Accepted-In Progress,Håkan,2011-03-07 22:08:53.000,Variant 32,32,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD745,In Progress
1-506108491,Accepted-Wait,Håkan,2011-03-10 18:48:14.000,Variant 32,32,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD745,Wait
1-506108491,Accepted-Assigned,Håkan,2012-01-11 00:46:51.000,Variant 32,32,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD745,Assigned
1-506108491,Completed-Closed,Håkan,2012-01-23 20:45:22.000,Variant 32,32,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD745,Closed
1-506866218,Accepted-Wait,Andrew,2011-03-10 20:06:06.000,Variant 13,13,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,Medium,PROD236,Wait
1-506866218,Accepted-In Progress,Andrew,2012-05-05 00:32:29.000,Variant 13,13,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress
1-506866218,Completed-Closed,Andrew,2012-05-05 00:33:29.000,Variant 13,13,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Completed,Medium,PROD236,Closed
1-507679771,Accepted-In Progress,Katarina,2011-03-15 00:34:30.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-507679771,Completed-Closed,Katarina,2012-02-02 01:42:52.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-508462323,Accepted-In Progress,Lena,2011-03-17 21:29:36.000,Variant 1,1,Org line A2,Sweden,se,G354 3rd,A2_3,Accepted,Low,PROD729,In Progress
1-508462323,Completed-Closed,Lena,2012-03-21 01:49:29.000,Variant 1,1,Org line A2,Sweden,se,G354 3rd,A2_3,Completed,Low,PROD729,Closed
1-508825032,Accepted-In Progress,Veronique,2011-03-19 00:20:57.000,Variant 1,1,Org line A2,France,fr,V5 3rd,A2_5,Accepted,Medium,PROD230,In Progress
1-508825032,Completed-Closed,Veronique,2012-01-12 21:17:22.000,Variant 1,1,Org line A2,France,fr,V5 3rd,A2_5,Completed,Medium,PROD230,Closed
1-509892697,Accepted-In Progress,Mikael,2011-03-24 02:12:24.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-509892697,Accepted-Wait,Mikael,2011-04-07 07:43:29.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,Wait
1-509892697,Completed-Closed,Mikael,2012-01-24 03:00:27.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-509915742,Accepted-In Progress,Marie,2011-03-24 01:30:18.000,Variant 1,1,Org line V2,Sweden,se,T10 2nd,,Accepted,Low,PROD421,In Progress
1-509915742,Completed-Closed,Marie,2012-02-28 00:59:22.000,Variant 1,1,Org line V2,Sweden,se,T10 2nd,,Completed,Low,PROD421,Closed
1-510399424,Accepted-In Progress,Timothy,2011-03-25 22:51:36.000,Variant 1,1,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress
1-510399424,Completed-Closed,Timothy,2012-02-15 21:11:23.000,Variant 1,1,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Completed,Medium,PROD236,Closed
1-510423612,Accepted-In Progress,James,2011-03-25 22:29:02.000,Variant 3,3,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD158,In Progress
1-510423612,Accepted-In Progress,James,2012-04-24 23:05:07.000,Variant 3,3,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD158,In Progress
1-510423612,Completed-Closed,James,2012-04-24 23:05:09.000,Variant 3,3,Org line V11,United Kingdom,gb,V50 2nd,,Completed,Medium,PROD158,Closed
1-511755003,Accepted-In Progress,James,2011-03-31 21:17:33.000,Variant 4,4,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,High,PROD158,In Progress
1-511755003,Accepted-Wait,James,2011-03-31 21:18:29.000,Variant 4,4,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,High,PROD158,Wait
