Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-337229341,Accepted-Assigned,Lars,2010-11-29 21:22:49.000,Variant 91,91,Org line A2,Sweden,se,G356 2nd,A2_3,Accepted,Major,PROD147,Assigned
1-337229341,Accepted-In Progress,Lars,2012-04-15 00:52:00.000,Variant 91,91,Org line A2,Sweden,se,G356 2nd,A2_3,Accepted,Major,PROD147,In Progress
1-337229341,Completed-Closed,Lars,2012-04-15 00:52:21.000,Variant 91,91,Org line A2,Sweden,se,G356 2nd,A2_3,Completed,Major,PROD147,Closed
1-338946805,Accepted-In Progress,Andre,2009-12-14 23:59:17.000,Variant 4,4,Org line A2,Sweden,se,M21 3rd,A2_3,Accepted,High,PROD708,In Progress
1-338946805,Accepted-In Progress,Andre,2012-01-10 19:02:43.000,Variant 4,4,Org line A2,Sweden,se,M21 3rd,A2_3,Accepted,High,PROD708,In Progress
1-338946805,Completed-Closed,Andre,2012-01-10 19:03:57.000,Variant 4,4,Org line A2,Sweden,se,M21 3rd,A2_3,Completed,High,PROD708,Closed
1-339798202,Accepted-In Progress,Minnie,2009-12-16 22:29:24.000,Variant 4,4,Org line A2,INDIA,se,G30 2nd,A2_2,Accepted,Medium,PROD191,In Progress
1-339798202,Accepted-In Progress,Minnie,2012-03-15 21:51:25.000,Variant 4,4,Org line A2,INDIA,se,G30 2nd,A2_2,Accepted,Medium,PROD191,In Progress
1-339798202,Completed-Closed,Minnie,2012-03-15 21:51:47.000,Variant 4,4,Org line A2,INDIA,se,G30 2nd,A2_2,Completed,Medium,PROD191,Closed
1-339889001,Accepted-In Progress,Kenny,2009-12-17 06:17:26.000,Variant 4,4,Org line A2,Sweden,se,L28 2nd,A2_1,Accepted,High,PROD577,In Progress
1-339889001,Accepted-In Progress,Kenny,2012-03-14 22:34:51.000,Variant 4,4,Org line A2,Sweden,se,L28 2nd,A2_1,Accepted,High,PROD577,In Progress
1-339889001,Completed-Closed,Kenny,2012-03-14 22:37:29.000,Variant 4,4,Org line A2,Sweden,se,L28 2nd,A2_1,Completed,High,PROD577,Closed
1-340984229,Accepted-In Progress,Jüri,2009-12-22 18:39:31.000,Variant 42,42,Org line A2,Sweden,se,G345 2nd,A2_1,Accepted,Medium,PROD541,In Progress
1-340984229,Unmatched-Unmatched,Jüri,2009-12-22 18:55:22.000,Variant 42,42,Org line A2,Sweden,se,G345 2nd,A2_1,Unmatched,Medium,PROD541,Unmatched
1-340984229,Completed-Closed,Jüri,2012-02-01 22:08:06.000,Variant 42,42,Org line A2,Sweden,se,G345 2nd,A2_1,Completed,Medium,PROD541,Closed
1-341002175,Accepted-Wait,Jüri,2009-12-22 20:26:03.000,Variant 33,33,Org line A2,Sweden,se,G345 2nd,A2_1,Accepted,Low,PROD541,Wait
1-341002175,Accepted-In Progress,Jüri,2012-02-01 22:09:50.000,Variant 33,33,Org line A2,Sweden,se,G345 2nd,A2_1,Accepted,Low,PROD541,In Progress
1-341002175,Completed-Closed,Jüri,2012-02-01 22:10:25.000,Variant 33,33,Org line A2,Sweden,se,G345 2nd,A2_1,Completed,Low,PROD541,Closed
1-342442140,Accepted-In Progress,Lena,2010-01-06 02:12:20.000,Variant 1,1,Org line A2,Sweden,se,G354 3rd,A2_3,Accepted,Medium,PROD708,In Progress
1-342442140,Completed-Closed,Lena,2012-03-21 01:44:00.000,Variant 1,1,Org line A2,Sweden,se,G354 3rd,A2_3,Completed,Medium,PROD708,Closed
1-345132462,Accepted-In Progress,Tomas,2010-01-14 20:04:54.000,Variant 92,92,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-345132462,Accepted-Wait,Tomas,2010-01-27 20:13:29.000,Variant 92,92,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,Wait
1-345132462,Accepted-Assigned,Tomas,2010-02-03 19:50:05.000,Variant 92,92,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,Assigned
1-345132462,Accepted-Wait,Tomas,2010-02-22 18:03:08.000,Variant 92,92,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,Wait
1-345132462,Accepted-In Progress,Tomas,2011-09-02 07:47:47.000,Variant 92,92,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-345132462,Accepted-In Progress,Carrie,2012-02-01 19:54:17.000,Variant 92,92,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-345132462,Completed-Closed,Carrie,2012-02-01 19:54:59.000,Variant 92,92,Org line A2,China,cn,M1 2nd,A2_2,Completed,Medium,PROD753,Closed
1-345255471,Accepted-In Progress,Mats,2010-01-15 00:32:21.000,Variant 31,31,Org line C,Sweden,gb,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress
1-345255471,Queued-Awaiting Assignment,Mats,2010-01-16 00:40:22.000,Variant 31,31,Org line C,Sweden,gb,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment
1-345255471,Queued-Awaiting Assignment,Mats,2011-09-23 22:36:05.000,Variant 31,31,Org line C,Sweden,gb,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment
1-345255471,Accepted-In Progress,Mats,2012-02-08 17:41:21.000,Variant 31,31,Org line C,Sweden,gb,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress
1-345255471,Completed-Closed,Mats,2012-02-08 17:44:29.000,Variant 31,31,Org line C,Sweden,gb,G88 2nd,E_4,Completed,Medium,PROD793,Closed
1-347461373,Accepted-In Progress,Daniel,2010-01-22 02:12:26.000,Variant 4,4,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress
1-347461373,Accepted-In Progress,Daniel,2012-04-12 00:08:17.000,Variant 4,4,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress
1-347461373,Completed-Closed,Daniel,2012-04-12 00:09:02.000,Variant 4,4,Org line A2,Sweden,se,M3 2nd,A2_3,Completed,Major,PROD655,Closed
1-347923966,Accepted-In Progress,Roger,2010-01-25 18:49:08.000,Variant 71,71,Org line A2,Sweden,se,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress
1-347923966,Accepted-Assigned,Roger,2010-02-08 21:11:12.000,Variant 71,71,Org line A2,Sweden,se,G357 2nd,A2_2,Accepted,Medium,PROD46,Assigned
1-347923966,Accepted-In Progress,Roger,2010-03-04 01:24:09.000,Variant 71,71,Org line A2,Sweden,se,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress
1-347923966,Accepted-Assigned,Barbara,2010-03-04 01:24:25.000,Variant 71,71,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD46,Assigned
1-347923966,Accepted-In Progress,Barbara,2012-03-28 23:09:46.000,Variant 71,71,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress
1-347923966,Completed-Closed,Barbara,2012-03-28 23:09:49.000,Variant 71,71,Org line A2,POLAND,se,G357 2nd,A2_2,Completed,Medium,PROD46,Closed
1-347924629,Accepted-In Progress,Ann,2010-01-25 17:14:36.000,Variant 14,14,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Low,PROD40,In Progress
1-347924629,Accepted-Assigned,Ann,2011-12-16 19:56:27.000,Variant 14,14,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Low,PROD40,Assigned
1-347924629,Accepted-Wait,Ann,2012-03-30 21:39:18.000,Variant 14,14,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Low,PROD40,Wait
1-347924629,Completed-Closed,Ann,2012-03-30 21:54:18.000,Variant 14,14,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Low,PROD40,Closed
1-349857482,Accepted-In Progress,Anders,2010-01-27 23:28:09.000,Variant 1,1,Org line A2,Sweden,se,G341 3rd,A2_2,Accepted,Medium,PROD246,In Progress
1-349857482,Completed-Closed,Anders,2012-02-29 21:50:13.000,Variant 1,1,Org line A2,Sweden,se,G341 3rd,A2_2,Completed,Medium,PROD246,Closed
1-351187625,Accepted-In Progress,Daniel,2010-02-03 01:20:20.000,Variant 4,4,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress
1-351187625,Accepted-In Progress,Daniel,2012-04-12 00:09:33.000,Variant 4,4,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress
1-351187625,Completed-Closed,Daniel,2012-04-12 00:10:09.000,Variant 4,4,Org line A2,Sweden,se,M3 2nd,A2_3,Completed,Major,PROD655,Closed
1-351314317,Accepted-In Progress,Ewa,2010-02-03 19:04:32.000,Variant 2,2,Org line A2,POLAND,us,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress
1-351314317,Queued-Awaiting Assignment,Ewa,2010-02-03 19:15:18.000,Variant 2,2,Org line A2,POLAND,us,G21 2nd,A2_2,Queued,Medium,PROD98,Awaiting Assignment
1-351314317,Accepted-In Progress,Ewa,2010-02-03 20:10:51.000,Variant 2,2,Org line A2,POLAND,us,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress
1-351314317,Accepted-Assigned,Ewa,2010-02-03 20:10:58.000,Variant 2,2,Org line A2,POLAND,us,G21 2nd,A2_2,Accepted,Medium,PROD98,Assigned
1-351314317,Accepted-In Progress,Ewa,2011-12-21 07:55:19.000,Variant 2,2,Org line A2,POLAND,us,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress
1-351314317,Completed-Closed,Ewa,2012-01-03 22:43:02.000,Variant 2,2,Org line A2,POLAND,us,G21 2nd,A2_2,Completed,Medium,PROD98,Closed
1-351869391,Accepted-In Progress,Carrie,2010-02-05 19:30:12.000,Variant 4,4,Org line A2,China,cn,G4 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-351869391,Accepted-In Progress,Carrie,2012-02-24 00:04:50.000,Variant 4,4,Org line A2,China,cn,G4 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-351869391,Completed-Closed,Carrie,2012-02-24 00:07:00.000,Variant 4,4,Org line A2,China,cn,G4 2nd,A2_2,Completed,Medium,PROD753,Closed
1-353818791,Queued-Awaiting Assignment,Martin,2010-02-12 23:30:54.000,Variant 22,22,Org line C,Sweden,se,G292 3rd,C_3,Queued,Low,PROD815,Awaiting Assignment
1-353818791,Accepted-In Progress,Martin,2010-02-12 23:31:08.000,Variant 22,22,Org line C,Sweden,se,G292 3rd,C_3,Accepted,Low,PROD815,In Progress
1-353818791,Queued-Awaiting Assignment,Martin,2010-10-29 03:45:39.000,Variant 22,22,Org line C,Sweden,se,G292 3rd,C_3,Queued,Low,PROD815,Awaiting Assignment
1-353818791,Accepted-In Progress,Björn,2010-10-30 01:41:03.000,Variant 22,22,Org line C,Sweden,se,G292 3rd,C_3,Accepted,Low,PROD815,In Progress
1-353818791,Completed-Closed,Björn,2012-04-04 23:11:41.000,Variant 22,22,Org line C,Sweden,se,G292 3rd,C_3,Completed,Low,PROD815,Closed
1-354039443,Accepted-In Progress,Carolyn,2010-02-15 17:11:51.000,Variant 20,20,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-354039443,Accepted-In Progress,Carolyn,2010-02-15 17:18:52.000,Variant 20,20,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-354039443,Accepted-Assigned,Carolyn,2010-02-15 21:40:30.000,Variant 20,20,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,Assigned
1-354039443,Accepted-In Progress,Ewa,2011-12-29 00:35:47.000,Variant 20,20,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-354039443,Completed-Closed,Ewa,2012-01-30 21:59:51.000,Variant 20,20,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD98,Closed
1-354090772,Accepted-In Progress,Roger,2010-02-15 19:03:11.000,Variant 93,93,Org line F,Sweden,se,G207 2nd,,Accepted,Medium,PROD48,In Progress
1-354090772,Accepted-Wait,Roger,2010-02-15 19:04:41.000,Variant 93,93,Org line F,Sweden,se,G207 2nd,,Accepted,Medium,PROD48,Wait
1-354090772,Accepted-In Progress,Roger,2010-03-02 23:29:28.000,Variant 93,93,Org line F,Sweden,se,G207 2nd,,Accepted,Medium,PROD48,In Progress
1-354090772,Queued-Awaiting Assignment,Henrik,2010-03-02 23:31:04.000,Variant 93,93,Org line A2,Sweden,se,G357 2nd,A2_2,Queued,Medium,PROD48,Awaiting Assignment
1-354090772,Accepted-In Progress,Henrik,2010-03-02 23:37:11.000,Variant 93,93,Org line A2,Sweden,se,G357 2nd,A2_2,Accepted,Medium,PROD48,In Progress
1-354090772,Accepted-Assigned,Ewa,2010-03-02 23:37:48.000,Variant 93,93,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned
1-354090772,Accepted-Wait,Ewa,2010-03-02 23:41:18.000,Variant 93,93,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait
1-354090772,Accepted-Assigned,Katarzyna,2011-04-11 16:18:47.000,Variant 93,93,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned
1-354090772,Accepted-Assigned,Damian,2011-04-11 16:38:44.000,Variant 93,93,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned
1-354090772,Accepted-Wait,Damian,2011-11-23 21:25:49.000,Variant 93,93,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait
1-354090772,Completed-Closed,Damian,2012-01-19 18:26:20.000,Variant 93,93,Org line A2,POLAND,se,G357 2nd,A2_2,Completed,Medium,PROD48,Closed
1-354350908,Accepted-Wait,Tomas,2010-02-16 20:33:41.000,Variant 74,74,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,Wait
1-354350908,Accepted-In Progress,Tomas,2011-09-02 07:46:31.000,Variant 74,74,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-354350908,Accepted-In Progress,Carrie,2012-01-20 18:10:03.000,Variant 74,74,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-354350908,Completed-Closed,Carrie,2012-01-20 18:10:20.000,Variant 74,74,Org line A2,China,cn,M1 2nd,A2_2,Completed,Medium,PROD753,Closed
1-354376900,Accepted-Wait,Tomas,2010-02-16 20:34:37.000,Variant 74,74,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,Wait
1-354376900,Accepted-In Progress,Tomas,2011-09-02 07:46:15.000,Variant 74,74,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-354376900,Accepted-In Progress,Carrie,2012-02-01 19:46:03.000,Variant 74,74,Org line A2,China,cn,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress
1-354376900,Completed-Closed,Carrie,2012-02-01 19:46:53.000,Variant 74,74,Org line A2,China,cn,M1 2nd,A2_2,Completed,Medium,PROD753,Closed
1-356055231,Accepted-In Progress,Henrik,2010-02-23 22:40:59.000,Variant 94,94,Org line A2,Sweden,se,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress
1-356055231,Accepted-Wait,Henrik,2010-02-23 22:43:19.000,Variant 94,94,Org line A2,Sweden,se,G357 2nd,A2_2,Accepted,Medium,PROD46,Wait
1-356055231,Queued-Awaiting Assignment,Henrik,2010-03-02 23:14:01.000,Variant 94,94,Org line A2,Sweden,se,G357 2nd,A2_2,Queued,Medium,PROD46,Awaiting Assignment
1-356055231,Accepted-In Progress,Katarzyna,2010-03-02 23:16:47.000,Variant 94,94,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress
1-356055231,Accepted-Wait,Katarzyna,2010-03-02 23:16:58.000,Variant 94,94,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD46,Wait
1-356055231,Accepted-Assigned,Damian,2011-11-28 17:50:33.000,Variant 94,94,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD46,Assigned
1-356055231,Accepted-Wait,Damian,2011-11-28 17:50:57.000,Variant 94,94,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD46,Wait
1-356055231,Completed-Closed,Damian,2012-01-19 18:29:01.000,Variant 94,94,Org line A2,POLAND,se,G357 2nd,A2_2,Completed,Medium,PROD46,Closed
1-356879617,Accepted-In Progress,Carolyn,2010-02-26 23:09:44.000,Variant 95,95,Org line G3,USA,us,G199 3rd,,Accepted,Low,PROD96,In Progress
1-356879617,Queued-Awaiting Assignment,Carolyn,2010-02-26 23:15:58.000,Variant 95,95,Org line G3,USA,us,G199 3rd,,Queued,Low,PROD96,Awaiting Assignment
1-356879617,Accepted-In Progress,Naga,2010-02-27 03:34:51.000,Variant 95,95,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress
1-356879617,Accepted-In Progress,Naga,2010-02-27 03:38:30.000,Variant 95,95,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress
1-356879617,Accepted-In Progress,Naga,2010-02-27 03:39:05.000,Variant 95,95,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress
1-356879617,Accepted-In Progress,Naga,2010-02-27 03:39:42.000,Variant 95,95,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress
1-356879617,Accepted-In Progress,Naga,2010-02-27 03:41:57.000,Variant 95,95,Org line G3,Sweden,us,G199 3rd,,Accepted,Low,PROD96,In Progress
1-356879617,Accepted-Assigned,Carolyn,2010-02-27 03:42:06.000,Variant 95,95,Org line G3,USA,us,G199 3rd,,Accepted,Low,PROD96,Assigned
1-356879617,Accepted-In Progress,Ewa,2012-01-19 19:31:46.000,Variant 95,95,Org line G3,POLAND,us,G199 3rd,,Accepted,Low,PROD96,In Progress
1-356879617,Completed-Closed,Ewa,2012-01-19 19:32:07.000,Variant 95,95,Org line G3,POLAND,us,G199 3rd,,Completed,Low,PROD96,Closed
1-357087417,Accepted-In Progress,Carolyn,2010-03-01 16:24:12.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-357087417,Queued-Awaiting Assignment,Carolyn,2010-03-01 16:34:33.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment
1-357087417,Accepted-In Progress,Naga,2010-03-01 21:23:51.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-357087417,Accepted-Assigned,Carolyn,2010-03-01 21:30:54.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,Assigned
1-357087417,Accepted-In Progress,Ewa,2011-12-29 01:31:17.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-357087417,Completed-Closed,Ewa,2012-01-30 22:00:21.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD98,Closed
1-357610411,Accepted-In Progress,Reine,2010-03-02 21:11:18.000,Variant 3,3,Org line G4,Sweden,se,S28 2nd,,Accepted,Low,PROD633,In Progress
1-357610411,Accepted-Wait,Reine,2010-09-19 16:51:17.000,Variant 3,3,Org line G4,Sweden,se,S28 2nd,,Accepted,Low,PROD633,Wait
1-357610411,Completed-Closed,Reine,2012-02-02 02:12:48.000,Variant 3,3,Org line G4,Sweden,se,S28 2nd,,Completed,Low,PROD633,Closed
1-358038911,Accepted-In Progress,Daniel,2010-03-04 04:55:03.000,Variant 96,96,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD410,In Progress
1-358038911,Unmatched-Unmatched,Daniel,2010-03-12 01:14:02.000,Variant 96,96,Org line G4,Sweden,se,S30 2nd,,Unmatched,Medium,PROD410,Unmatched
1-358038911,Accepted-In Progress,Daniel,2010-08-16 19:24:31.000,Variant 96,96,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD410,In Progress
1-358038911,Accepted-Wait,Daniel,2010-08-16 19:43:10.000,Variant 96,96,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD410,Wait
1-358038911,Accepted-In Progress,Helene,2012-01-17 17:29:31.000,Variant 96,96,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD410,In Progress
1-358038911,Completed-Closed,Helene,2012-01-17 17:29:59.000,Variant 96,96,Org line G4,Sweden,se,S30 2nd,,Completed,Medium,PROD410,Closed
1-358776870,Accepted-In Progress,Katarzyna,2010-03-08 18:47:56.000,Variant 3,3,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD740,In Progress
1-358776870,Accepted-Wait,Katarzyna,2010-03-08 18:49:32.000,Variant 3,3,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD740,Wait
1-358776870,Completed-Closed,Katarzyna,2012-03-30 19:29:03.000,Variant 3,3,Org line A2,POLAND,se,G357 2nd,A2_2,Completed,Medium,PROD740,Closed
1-359215498,Accepted-In Progress,Damian,2010-03-09 20:58:51.000,Variant 45,45,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD47,In Progress
1-359215498,Accepted-Assigned,Damian,2011-04-11 16:39:41.000,Variant 45,45,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD47,Assigned
1-359215498,Accepted-Assigned,Katarzyna,2011-04-11 16:41:23.000,Variant 45,45,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD47,Assigned
1-359215498,Accepted-Wait,Katarzyna,2011-11-28 17:51:08.000,Variant 45,45,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD47,Wait
1-359215498,Completed-Closed,Katarzyna,2012-03-30 19:31:23.000,Variant 45,45,Org line A2,POLAND,se,G357 2nd,A2_2,Completed,Medium,PROD47,Closed
1-359781492,Accepted-In Progress,Eva,2010-03-11 19:32:02.000,Variant 1,1,Org line V2,Sweden,se,T2 2nd,,Accepted,Medium,PROD451,In Progress
1-359781492,Completed-Closed,Eva,2012-03-15 23:57:03.000,Variant 1,1,Org line V2,Sweden,se,T2 2nd,,Completed,Medium,PROD451,Closed
1-359841262,Accepted-In Progress,Tomas,2010-03-11 23:36:34.000,Variant 97,97,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,High,PROD753,In Progress
1-359841262,Accepted-In Progress,Tomas,2010-03-11 23:40:10.000,Variant 97,97,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,High,PROD753,In Progress
1-359841262,Queued-Awaiting Assignment,Tomas,2010-03-11 23:42:19.000,Variant 97,97,Org line A2,Sweden,cn,M1 2nd,A2_2,Queued,High,PROD753,Awaiting Assignment
1-359841262,Accepted-In Progress,Pawel,2010-03-11 23:42:35.000,Variant 97,97,Org line A2,POLAND,cn,G4 2nd,A2_2,Accepted,High,PROD753,In Progress
1-359841262,Queued-Awaiting Assignment,Tomas,2010-03-11 23:42:46.000,Variant 97,97,Org line A2,Sweden,cn,M1 2nd,A2_2,Queued,High,PROD753,Awaiting Assignment
1-359841262,Accepted-In Progress,Pawel,2010-03-11 23:43:02.000,Variant 97,97,Org line A2,POLAND,cn,M1 2nd,A2_2,Accepted,High,PROD753,In Progress
1-359841262,Accepted-Assigned,Tomas,2010-07-20 16:55:18.000,Variant 97,97,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,High,PROD753,Assigned
1-359841262,Accepted-In Progress,Tomas,2011-09-05 16:58:42.000,Variant 97,97,Org line A2,Sweden,cn,M1 2nd,A2_2,Accepted,High,PROD753,In Progress
1-359841262,Accepted-In Progress,Carrie,2012-01-20 17:54:45.000,Variant 97,97,Org line A2,China,cn,M1 2nd,A2_2,Accepted,High,PROD753,In Progress
1-359841262,Completed-Closed,Carrie,2012-01-20 17:54:59.000,Variant 97,97,Org line A2,China,cn,M1 2nd,A2_2,Completed,High,PROD753,Closed
1-360072755,Accepted-Assigned,Mateusz,2010-03-13 01:25:50.000,Variant 98,98,Org line A2,POLAND,se,G167 2nd,A2_2,Accepted,Medium,PROD681,Assigned
1-360072755,Queued-Awaiting Assignment,Tomas,2010-08-25 18:34:56.000,Variant 98,98,Org line A2,Sweden,se,G167 2nd,A2_2,Queued,Medium,PROD681,Awaiting Assignment
1-360072755,Accepted-In Progress,Tomas,2011-09-03 15:19:00.000,Variant 98,98,Org line A2,Sweden,se,M1 2nd,A2_2,Accepted,Medium,PROD681,In Progress
1-360072755,Accepted-Assigned,Niklas,2011-11-15 01:40:03.000,Variant 98,98,Org line A2,Sweden,se,G167 2nd,A2_2,Accepted,Medium,PROD681,Assigned
1-360072755,Accepted-Wait,Niklas,2012-01-12 18:53:04.000,Variant 98,98,Org line A2,Sweden,se,G167 2nd,A2_2,Accepted,Medium,PROD681,Wait
1-360072755,Accepted-In Progress,Martin,2012-03-08 19:52:52.000,Variant 98,98,Org line F,Sweden,se,N10 2nd,,Accepted,Medium,PROD681,In Progress
1-360072755,Completed-Closed,Martin,2012-03-08 19:54:51.000,Variant 98,98,Org line F,Sweden,se,N10 2nd,,Completed,Medium,PROD681,Closed
1-360464815,Accepted-In Progress,Panigrahy,2010-03-16 00:10:16.000,Variant 7,7,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-360464815,Accepted-Wait,Panigrahy,2010-04-16 00:02:45.000,Variant 7,7,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,Wait
1-360464815,Accepted-In Progress,Panigrahy,2011-06-09 19:07:15.000,Variant 7,7,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-360464815,Completed-Closed,Panigrahy,2012-02-22 00:27:48.000,Variant 7,7,Org line A2,Sweden,in,L50 3rd,D_1,Completed,Medium,PROD611,Closed
1-360667704,Accepted-In Progress,Barbara,2010-03-16 18:14:27.000,Variant 3,3,Org line A2,POLAND,se,G357 2nd,A2_2,Accepted,Medium,PROD740,In Progress
